x,y,z
6.2,7.8,-2.0066334561453516
6.2,8.0,-2.55624320730205
6.2,8.2,-3.056441748215428
6.2,8.4,-3.467350519488755
6.2,8.6,-3.7561834701711865
6.2,8.8,-3.899852502502508
6.2,9.0,-3.8868022388713386
6.2,9.2,-3.717928305566845
6.2,9.4,-3.4065061590709895
6.2,9.6,-2.9771361109297603
6.2,9.8,-2.4637883880584304
6.2,10.0,-1.907103583798484
6.4,-10.0,-1.8925502272343093
6.4,-9.8,-2.4455039174138804
6.4,-9.6,-2.9554117556096786
6.4,-9.4,-3.381906509534399
6.4,-9.2,-3.69124644640331
6.4,-9.0,-3.8589967238859186
6.4,-8.8,-3.871971180278714
6.4,-8.6,-3.7292802135487335
6.4,-8.4,-3.4424014763051964
6.4,-8.2,-3.0342677687050146
6.4,-8.0,-2.537444612698016
6.4,-7.8,-1.9915423323000092
6.4,-7.6,-1.4400682969233949
6.4,-7.4,-0.9269694739657085
6.4,-7.2,-0.49314004738725137
6.4,-7.0,-0.17317163514815026
6.4,-6.8,0.007395640492321963
6.4,-6.6,0.03410277762981753
6.4,-6.4,-0.09527907606584952
6.4,-6.2,-0.3705715007201368
6.4,-6.0,-0.7699976638084525
6.4,-5.8,-1.2619128833747206
6.4,-5.6,-1.8073193703657107
6.4,-5.4,-2.3629653083187994
6.4,-5.2,-2.884781992469463
6.4,-5.0,-3.331385885409235
6.4,-4.8,-3.6673672876310297
6.4,-4.6,-3.8661042786052153
6.4,-4.4,-3.9118783098726184
6.4,-4.2,-3.801123328018769
6.4,-4.0,-3.542709162116389
6.4,-3.8,-3.1572366553782154
6.4,-3.6,-2.6754005555592046
6.4,-3.4,-2.1355502620758235
6.4,-3.2,-1.5806422726022429
6.4,-3.0,-1.0548265123819967
6.4,-2.8,-0.599937824133925
6.4,-2.6,-0.25217143313725776
6.4,-2.4,-0.039206581925242706
6.4,-2.2,0.021993086164670078
6.4,-2.0,-0.07347240472698204
6.4,-1.8,-0.31804997127446966
6.4,-1.6,-0.6923337000486538
6.4,-1.4,-1.1666069983309493
6.4,-1.2,-1.7032041148846355
6.4,-1.0,-2.2595033651457466
6.4,-0.8,-2.7913141949540754
6.4,-0.6,-3.2563889193495186
6.4,-0.4,-3.617780065270077
6.4,-0.2,-3.8467765165503685
6.4,0.0,-3.925185131394871
6.4,0.2,-3.8467765165503685
6.4,0.4,-3.617780065270077
6.4,0.6,-3.2563889193495186
6.4,0.8,-2.7913141949540754
6.4,1.0,-2.2595033651457466
6.4,1.2,-1.7032041148846355
6.4,1.4,-1.1666069983309493
6.4,1.6,-0.6923337000486538
6.4,1.8,-0.31804997127446966
6.4,2.0,-0.07347240472698204
6.4,2.2,0.021993086164670078
6.4,2.4,-0.039206581925242706
6.4,2.6,-0.25217143313725776
6.4,2.8,-0.599937824133925
6.4,3.0,-1.0548265123819967
6.4,3.2,-1.5806422726022429
6.4,3.4,-2.1355502620758235
6.4,3.6,-2.6754005555592046
6.4,3.8,-3.1572366553782154
6.4,4.0,-3.542709162116389
6.4,4.2,-3.801123328018769
6.4,4.4,-3.9118783098726184
6.4,4.6,-3.8661042786052153
6.4,4.8,-3.6673672876310297
6.4,5.0,-3.331385885409235
6.4,5.2,-2.884781992469463
6.4,5.4,-2.3629653083187994
6.4,5.6,-1.8073193703657107
6.4,5.8,-1.2619128833747206
6.4,6.0,-0.7699976638084525
6.4,6.2,-0.3705715007201368
6.4,6.4,-0.09527907606584952
6.4,6.6,0.03410277762981753
6.4,6.8,0.007395640492321963
6.4,7.0,-0.17317163514815026
6.4,7.2,-0.49314004738725137
6.4,7.4,-0.9269694739657085
6.4,7.6,-1.4400682969233949
6.4,7.8,-1.9915423323000092
6.4,8.0,-2.537444612698016
6.4,8.2,-3.0342677687050146
6.4,8.4,-3.4424014763051964
6.4,8.6,-3.7292802135487335
6.4,8.8,-3.871971180278714
6.4,9.0,-3.8589967238859186
6.4,9.2,-3.69124644640331
6.4,9.4,-3.381906509534399
6.4,9.6,-2.9554117556096786
6.4,9.8,-2.4455039174138804
6.4,10.0,-1.8925502272343093
6.6,-10.0,-1.7251311304042662
6.6,-9.8,-2.2314593277514128
6.6,-9.6,-2.6983809921588007
6.6,-9.4,-3.0889449203314783
6.6,-9.2,-3.37226473346649
6.6,-9.0,-3.5259733586863087
6.6,-8.8,-3.5380004975290866
6.6,-8.6,-3.4075318294752077
6.6,-8.4,-3.1450737244410845
6.6,-8.2,-2.77161832166206
6.6,-8.0,-2.316975324548313
6.6,-7.8,-1.817403080584999
6.6,-7.6,-1.3127271998249492
6.6,-7.4,-0.8431756898497901
6.6,-7.2,-0.4461821129692548
6.6,-7.0,-0.1534108126401521
6.6,-6.8,0.011759391329821303
6.6,-6.6,0.036093072865202504
6.6,-6.4,-0.08245000638824995
6.6,-6.2,-0.33455276322481214
6.6,-6.0,-0.700281203656261
6.6,-5.8,-1.150668539277566
6.6,-5.6,-1.650017122523902
6.6,-5.4,-2.1587352704279685
6.6,-5.2,-2.6364835399209547
6.6,-5.0,-3.045380426198147
6.6,-4.8,-3.353012733433112
6.6,-4.6,-3.535011389439005
6.6,-4.4,-3.5769880092137862
6.6,-4.2,-3.4756783123693205
6.6,-4.0,-3.2392015292487963
6.6,-3.8,-2.8864151812245846
6.6,-3.6,-2.445416509551875
6.6,-3.4,-1.9513096413601092
6.6,-3.2,-1.4434159318291564
6.6,-3.0,-0.9621491713204596
6.6,-2.8,-0.5458039787743026
6.6,-2.6,-0.22751260160562772
6.6,-2.4,-0.03261195938863129
6.6,-2.2,0.02336983266869102
6.6,-2.0,-0.06405254666734635
6.6,-1.8,-0.28796518475873184
6.6,-1.6,-0.6306043705058098
6.6,-1.4,-1.0647682424838851
6.6,-1.2,-1.555978468829643
6.6,-1.0,-2.0652201743124197
6.6,-0.8,-2.55204237782782
6.6,-0.6,-2.977772554477653
6.6,-0.4,-3.3085898671375937
6.6,-0.2,-3.5182128436794255
6.6,0.0,-3.589987915280901
6.6,0.2,-3.5182128436794255
6.6,0.4,-3.3085898671375937
6.6,0.6,-2.977772554477653
6.6,0.8,-2.55204237782782
6.6,1.0,-2.0652201743124197
6.6,1.2,-1.555978468829643
6.6,1.4,-1.0647682424838851
6.6,1.6,-0.6306043705058098
6.6,1.8,-0.28796518475873184
6.6,2.0,-0.06405254666734635
6.6,2.2,0.02336983266869102
6.6,2.4,-0.03261195938863129
6.6,2.6,-0.22751260160562772
6.6,2.8,-0.5458039787743026
6.6,3.0,-0.9621491713204596
6.6,3.2,-1.4434159318291564
6.6,3.4,-1.9513096413601092
6.6,3.6,-2.445416509551875
6.6,3.8,-2.8864151812245846
6.6,4.0,-3.2392015292487963
6.6,4.2,-3.4756783123693205
6.6,4.4,-3.5769880092137862
6.6,4.6,-3.535011389439005
6.6,4.8,-3.353012733433112
6.6,5.0,-3.045380426198147
6.6,5.2,-2.6364835399209547
6.6,5.4,-2.1587352704279685
6.6,5.6,-1.650017122523902
6.6,5.8,-1.150668539277566
6.6,6.0,-0.700281203656261
6.6,6.2,-0.33455276322481214
6.6,6.4,-0.08245000638824995
6.6,6.6,0.036093072865202504
6.6,6.8,0.011759391329821303
6.6,7.0,-0.1534108126401521
6.6,7.2,-0.4461821129692548
6.6,7.4,-0.8431756898497901
6.6,7.6,-1.3127271998249492
6.6,7.8,-1.817403080584999
6.6,8.0,-2.316975324548313
6.6,8.2,-2.77161832166206
6.6,8.4,-3.1450737244410845
6.6,8.6,-3.4075318294752077
6.6,8.8,-3.5380004975290866
6.6,9.0,-3.5259733586863087
6.6,9.2,-3.37226473346649
6.6,9.4,-3.0889449203314783
6.6,9.6,-2.6983809921588007
6.6,9.8,-2.2314593277514128
6.6,10.0,-1.7251311304042662
6.8,-10.0,-1.431072846070158
6.8,-9.8,-1.8552423119494645
6.8,-9.6,-2.246418085116518
6.8,-9.4,-2.5736683433406626
6.8,-9.2,-2.8111381240417694
6.8,-9.0,-2.9401039687022577
6.8,-8.8,-2.950461840294898
6.8,-8.6,-2.8415300717749004
6.8,-8.4,-2.622103536855845
6.8,-8.2,-2.309754738221496
6.8,-8.0,-1.929437354356205
6.8,-7.8,-1.5115032184556567
6.8,-7.6,-1.0892903163101497
6.8,-7.4,-0.6964734803541216
6.8,-7.2,-0.3643883151572619
6.8,-7.0,-0.11954101687882338
6.8,-6.8,0.01849802343108738
6.8,-6.6,0.0386494413673298
6.8,-6.4,-0.060794644937374326
6.8,-6.2,-0.27203491270787067
6.8,-6.0,-0.5783846317863106
6.8,-5.8,-0.9555957271537185
6.8,-5.6,-1.3737857270617766
6.8,-5.4,-1.7998124658932606
6.8,-5.2,-2.1999078286580276
6.8,-5.0,-2.542361238488091
6.8,-4.8,-2.8000396355145316
6.8,-4.6,-2.9525436892258963
6.8,-4.4,-2.9878288942371585
6.8,-4.2,-2.90316272408982
6.8,-4.0,-2.705341779901862
6.8,-3.8,-2.410151677479757
6.8,-3.6,-2.0411125946304374
6.8,-3.4,-1.627610167628393
6.8,-3.2,-1.2025602709198113
6.8,-3.0,-0.7997932555530416
6.8,-2.8,-0.45136551590302315
6.8,-2.6,-0.18501202933870925
6.8,-2.4,-0.02194231063247873
6.8,-2.2,0.024845067602027048
6.8,-2.0,-0.04840455339258886
6.8,-1.8,-0.2359035429692219
6.8,-1.6,-0.5227819130112379
6.8,-1.4,-0.8862690074397171
6.8,-1.2,-1.2975030426885672
6.8,-1.0,-1.723824698427861
6.8,-0.8,-2.1313724912685665
6.8,-0.6,-2.4877736820656815
6.8,-0.4,-2.7647168755644675
6.8,-0.2,-2.940201872817655
6.8,0.0,-3.000287984906298
6.8,0.2,-2.940201872817655
6.8,0.4,-2.7647168755644675
6.8,0.6,-2.4877736820656815
6.8,0.8,-2.1313724912685665
6.8,1.0,-1.723824698427861
6.8,1.2,-1.2975030426885672
6.8,1.4,-0.8862690074397171
6.8,1.6,-0.5227819130112379
6.8,1.8,-0.2359035429692219
6.8,2.0,-0.04840455339258886
6.8,2.2,0.024845067602027048
6.8,2.4,-0.02194231063247873
6.8,2.6,-0.18501202933870925
6.8,2.8,-0.45136551590302315
6.8,3.0,-0.7997932555530416
6.8,3.2,-1.2025602709198113
6.8,3.4,-1.627610167628393
6.8,3.6,-2.0411125946304374
6.8,3.8,-2.410151677479757
6.8,4.0,-2.705341779901862
6.8,4.2,-2.90316272408982
6.8,4.4,-2.9878288942371585
6.8,4.6,-2.9525436892258963
6.8,4.8,-2.8000396355145316
6.8,5.0,-2.542361238488091
6.8,5.2,-2.1999078286580276
6.8,5.4,-1.7998124658932606
6.8,5.6,-1.3737857270617766
6.8,5.8,-0.9555957271537185
6.8,6.0,-0.5783846317863106
6.8,6.2,-0.27203491270787067
6.8,6.4,-0.060794644937374326
6.8,6.6,0.0386494413673298
6.8,6.8,0.01849802343108738
6.8,7.0,-0.11954101687882338
6.8,7.2,-0.3643883151572619
6.8,7.4,-0.6964734803541216
6.8,7.6,-1.0892903163101497
6.8,7.8,-1.5115032184556567
6.8,8.0,-1.929437354356205
6.8,8.2,-2.309754738221496
6.8,8.4,-2.622103536855845
6.8,8.6,-2.8415300717749004
6.8,8.8,-2.950461840294898
6.8,9.0,-2.9401039687022577
6.8,9.2,-2.8111381240417694
6.8,9.4,-2.5736683433406626
6.8,9.6,-2.246418085116518
6.8,9.8,-1.8552423119494645
6.8,10.0,-1.431072846070158
7.0,-10.0,-1.056589155037016
7.0,-9.8,-1.3760377080051776
7.0,-9.6,-1.670666483205726
7.0,-9.4,-1.9172160636283804
7.0,-9.2,-2.096244615166115
7.0,-9.0,-2.1936728919766475
7.0,-8.8,-2.20190308721397
7.0,-8.6,-2.1204226162027027
7.0,-8.4,-1.955844850561613
7.0,-8.2,-1.721383566213377
7.0,-8.0,-1.4358028698918293
7.0,-7.8,-1.1219260514781992
7.0,-7.6,-0.8048218608184272
7.0,-7.4,-0.5098123421329681
7.0,-7.2,-0.2604605396072158
7.0,-7.0,-0.0766979873495409
7.0,-6.8,0.026759211492484045
7.0,-6.6,0.041579845295231184
7.0,-6.4,-0.033520340592031087
7.0,-6.2,-0.1926765865870073
7.0,-6.0,-0.42334118009826865
7.0,-5.8,-0.7072805982393432
7.0,-5.6,-1.0220244910092142
7.0,-5.4,-1.3426513570179366
7.0,-5.2,-1.6437690075237663
7.0,-5.0,-1.9015324350936127
7.0,-4.8,-2.0955387307248907
7.0,-4.6,-2.2104484639903133
7.0,-4.4,-2.237204678227453
7.0,-4.2,-2.1737526295574696
7.0,-4.0,-2.025203073450145
7.0,-3.8,-1.8034261227642996
7.0,-3.6,-1.526107952588099
7.0,-3.4,-1.215345313740944
7.0,-3.2,-0.8958895462600596
7.0,-3.0,-0.5931796377605331
7.0,-2.8,-0.33132063575792287
7.0,-2.6,-0.13116806565854833
7.0,-2.4,-0.008670582055010829
7.0,-2.2,0.0263974403422509
7.0,-2.0,-0.02878734243655513
7.0,-1.8,-0.1698728778767512
7.0,-1.6,-0.38567756626644123
7.0,-1.4,-0.6590788410336378
7.0,-1.2,-0.9683738663538508
7.0,-1.0,-1.2890042199924772
7.0,-0.8,-1.595507504136056
7.0,-0.6,-1.8635407934333479
7.0,-0.4,-2.071815120701546
7.0,-0.2,-2.203787270419498
7.0,0.0,-2.248974436415667
7.0,0.2,-2.203787270419498
7.0,0.4,-2.071815120701546
7.0,0.6,-1.8635407934333479
7.0,0.8,-1.595507504136056
7.0,1.0,-1.2890042199924772
7.0,1.2,-0.9683738663538508
7.0,1.4,-0.6590788410336378
7.0,1.6,-0.38567756626644123
7.0,1.8,-0.1698728778767512
7.0,2.0,-0.02878734243655513
7.0,2.2,0.0263974403422509
7.0,2.4,-0.008670582055010829
7.0,2.6,-0.13116806565854833
7.0,2.8,-0.33132063575792287
7.0,3.0,-0.5931796377605331
7.0,3.2,-0.8958895462600596
7.0,3.4,-1.215345313740944
7.0,3.6,-1.526107952588099
7.0,3.8,-1.8034261227642996
7.0,4.0,-2.025203073450145
7.0,4.2,-2.1737526295574696
7.0,4.4,-2.237204678227453
7.0,4.6,-2.2104484639903133
7.0,4.8,-2.0955387307248907
7.0,5.0,-1.9015324350936127
7.0,5.2,-1.6437690075237663
7.0,5.4,-1.3426513570179366
7.0,5.6,-1.0220244910092142
7.0,5.8,-0.7072805982393432
7.0,6.0,-0.42334118009826865
7.0,6.2,-0.1926765865870073
7.0,6.4,-0.033520340592031087
7.0,6.6,0.041579845295231184
7.0,6.8,0.026759211492484045
7.0,7.0,-0.0766979873495409
7.0,7.2,-0.2604605396072158
7.0,7.4,-0.5098123421329681
7.0,7.6,-0.8048218608184272
7.0,7.8,-1.1219260514781992
7.0,8.0,-1.4358028698918293
7.0,8.2,-1.721383566213377
7.0,8.4,-1.955844850561613
7.0,8.6,-2.1204226162027027
7.0,8.8,-2.20190308721397
7.0,9.0,-2.1936728919766475
7.0,9.2,-2.096244615166115
7.0,9.4,-1.9172160636283804
7.0,9.6,-1.670666483205726
7.0,9.8,-1.3760377080051776
7.0,10.0,-1.056589155037016
7.2,-10.0,-0.6605849263128613
7.2,-9.8,-0.8692835144712057
7.2,-9.6,-1.0618068330820423
7.2,-9.4,-1.2230095904281357
7.2,-9.2,-1.3402323011518407
7.2,-9.0,-1.4043073113370785
7.2,-8.8,-1.410287334427046
7.2,-8.6,-1.3578386026220197
7.2,-8.4,-1.2512673907678578
7.2,-8.2,-1.0991778049325087
7.2,-8.0,-0.913788030557666
7.2,-7.8,-0.7099593766368202
7.2,-7.6,-0.504015275921332
7.2,-7.4,-0.31244409294871356
7.2,-7.2,-0.1505888252573883
7.2,-7.0,-0.031427824725645905
7.2,-6.8,0.03545656722271958
7.2,-6.6,0.04463950995898152
7.2,-6.4,-0.004715234644236593
7.2,-6.2,-0.10878884796882164
7.2,-6.0,-0.25941092886081435
7.2,-5.8,-0.4447087797789804
7.2,-5.6,-0.6500509073542745
7.2,-5.4,-0.859209759175758
7.2,-5.2,-1.0556512963351115
7.2,-5.0,-1.2238489218667195
7.2,-4.8,-1.3505173497039635
7.2,-4.6,-1.4256683609463083
7.2,-4.4,-1.4434045485064577
7.2,-4.2,-1.4023879727690083
7.2,-4.0,-1.3059464850920184
7.2,-3.8,-1.1618092698262337
7.2,-3.6,-0.9814926208217527
7.2,-3.4,-0.7793847635880531
7.2,-3.2,-0.5716024505394603
7.2,-3.0,-0.3747101935143989
7.2,-2.8,-0.2044039137098438
7.2,-2.6,-0.07426361685230617
7.2,-2.4,0.0053257838767868035
7.2,-2.2,0.027999737023814027
7.2,-2.0,-0.008080168409303139
7.2,-1.8,-0.10008010796022376
7.2,-1.6,-0.24071922031470394
7.2,-1.4,-0.41884820342592477
7.2,-1.2,-0.6203353282179649
7.2,-1.0,-0.8291894600594742
7.2,-0.8,-1.0288308436395308
7.2,-0.6,-1.2034086644027888
7.2,-0.4,-1.339060682457348
7.2,-0.2,-1.4250148382585428
7.2,0.0,-1.4544452875724885
7.2,0.2,-1.4250148382585428
7.2,0.4,-1.339060682457348
7.2,0.6,-1.2034086644027888
7.2,0.8,-1.0288308436395308
7.2,1.0,-0.8291894600594742
7.2,1.2,-0.6203353282179649
7.2,1.4,-0.41884820342592477
7.2,1.6,-0.24071922031470394
7.2,1.8,-0.10008010796022376
7.2,2.0,-0.008080168409303139
7.2,2.2,0.027999737023814027
7.2,2.4,0.0053257838767868035
7.2,2.6,-0.07426361685230617
7.2,2.8,-0.2044039137098438
7.2,3.0,-0.3747101935143989
7.2,3.2,-0.5716024505394603
7.2,3.4,-0.7793847635880531
7.2,3.6,-0.9814926208217527
7.2,3.8,-1.1618092698262337
7.2,4.0,-1.3059464850920184
7.2,4.2,-1.4023879727690083
7.2,4.4,-1.4434045485064577
7.2,4.6,-1.4256683609463083
7.2,4.8,-1.3505173497039635
7.2,5.0,-1.2238489218667195
7.2,5.2,-1.0556512963351115
7.2,5.4,-0.859209759175758
7.2,5.6,-0.6500509073542745
7.2,5.8,-0.4447087797789804
7.2,6.0,-0.25941092886081435
7.2,6.2,-0.10878884796882164
7.2,6.4,-0.004715234644236593
7.2,6.6,0.04463950995898152
7.2,6.8,0.03545656722271958
7.2,7.0,-0.031427824725645905
7.2,7.2,-0.1505888252573883
7.2,7.4,-0.31244409294871356
7.2,7.6,-0.504015275921332
7.2,7.8,-0.7099593766368202
7.2,8.0,-0.913788030557666
7.2,8.2,-1.0991778049325087
7.2,8.4,-1.2512673907678578
7.2,8.6,-1.3578386026220197
7.2,8.8,-1.410287334427046
7.2,9.0,-1.4043073113370785
7.2,9.2,-1.3402323011518407
7.2,9.4,-1.2230095904281357
7.2,9.6,-1.0618068330820423
7.2,9.8,-0.8692835144712057
7.2,10.0,-0.6605849263128613
7.4,-10.0,-0.3053563334929406
7.4,-9.8,-0.4147608892154001
7.4,-9.6,-0.5157404991134648
7.4,-9.4,-0.600424674865277
7.4,-9.2,-0.6622347164016475
7.4,-9.0,-0.6964065086145645
7.4,-8.8,-0.7003691164704108
7.4,-8.6,-0.6739490922985184
7.4,-8.4,-0.6193842593457292
7.4,-8.2,-0.5411458762442394
7.4,-8.0,-0.44558331464224843
7.4,-7.8,-0.3404194867863179
7.4,-7.6,-0.23413712046015903
7.4,-7.4,-0.13530465283631793
7.4,-7.2,-0.051895313166696204
7.4,-7.0,0.009346494492177407
7.4,-6.8,0.04344115616652956
7.4,-6.6,0.047569568361130694
7.4,-6.4,0.021297166820719998
7.4,-6.2,-0.03339153948001266
7.4,-6.0,-0.11225067346800005
7.4,-5.8,-0.2091104016998303
7.4,-5.6,-0.316367239221737
7.4,-5.4,-0.4255882839723308
7.4,-5.2,-0.5281813633760928
7.4,-5.0,-0.6160778378599079
7.4,-4.8,-0.6823738002034971
7.4,-4.6,-0.7218787158380643
7.4,-4.4,-0.7315279046982536
7.4,-4.2,-0.7106260854837784
7.4,-4.0,-0.660902628334183
7.4,-3.8,-0.5863741250923833
7.4,-3.6,-0.49302519843521586
7.4,-3.4,-0.3883329153587374
7.4,-3.2,-0.28067259896873287
7.4,-3.0,-0.1786522575766712
7.4,-2.8,-0.0904285227475291
7.4,-2.6,-0.023058457394108
7.4,-2.4,0.01806125551148999
7.4,-2.2,0.0296231770090381
7.4,-2.0,0.010671947996757806
7.4,-1.8,-0.0373197902085999
7.4,-1.6,-0.11056842385982625
7.4,-1.4,-0.2032800433251585
7.4,-1.2,-0.3081108740021493
7.4,-1.0,-0.4167508720356474
7.4,-0.8,-0.5205841076046798
7.4,-0.6,-0.6113734563818358
7.4,-0.4,-0.6819151880447852
7.4,-0.2,-0.726611432943242
7.4,0.0,-0.7419150340905585
7.4,0.2,-0.726611432943242
7.4,0.4,-0.6819151880447852
7.4,0.6,-0.6113734563818358
7.4,0.8,-0.5205841076046798
7.4,1.0,-0.4167508720356474
7.4,1.2,-0.3081108740021493
7.4,1.4,-0.2032800433251585
7.4,1.6,-0.11056842385982625
7.4,1.8,-0.0373197902085999
7.4,2.0,0.010671947996757806
7.4,2.2,0.0296231770090381
7.4,2.4,0.01806125551148999
7.4,2.6,-0.023058457394108
7.4,2.8,-0.0904285227475291
7.4,3.0,-0.1786522575766712
7.4,3.2,-0.28067259896873287
7.4,3.4,-0.3883329153587374
7.4,3.6,-0.49302519843521586
7.4,3.8,-0.5863741250923833
7.4,4.0,-0.660902628334183
7.4,4.2,-0.7106260854837784
7.4,4.4,-0.7315279046982536
7.4,4.6,-0.7218787158380643
7.4,4.8,-0.6823738002034971
7.4,5.0,-0.6160778378599079
7.4,5.2,-0.5281813633760928
7.4,5.4,-0.4255882839723308
7.4,5.6,-0.316367239221737
7.4,5.8,-0.2091104016998303
7.4,6.0,-0.11225067346800005
7.4,6.2,-0.03339153948001266
7.4,6.4,0.021297166820719998
7.4,6.6,0.047569568361130694
7.4,6.8,0.04344115616652956
7.4,7.0,0.009346494492177407
7.4,7.2,-0.051895313166696204
7.4,7.4,-0.13530465283631793
7.4,7.6,-0.23413712046015903
7.4,7.8,-0.3404194867863179
7.4,8.0,-0.44558331464224843
7.4,8.2,-0.5411458762442394
7.4,8.4,-0.6193842593457292
7.4,8.6,-0.6739490922985184
7.4,8.8,-0.7003691164704108
7.4,9.0,-0.6964065086145645
7.4,9.2,-0.6622347164016475
7.4,9.4,-0.600424674865277
7.4,9.6,-0.5157404991134648
7.4,9.8,-0.4147608892154001
7.4,10.0,-0.3053563334929406
7.6,-10.0,-0.04675565871766012
7.6,-9.8,-0.08399845882203567
7.6,-9.6,-0.11844884662641939
7.6,-9.4,-0.1475232838089538
7.6,-9.2,-0.1690622698352751
7.6,-9.0,-0.18150195333454672
7.6,-8.8,-0.18399840837603454
7.6,-8.6,-0.1764946996482709
7.6,-8.4,-0.15972540699933258
7.6,-8.2,-0.13515824978166854
7.6,-8.0,-0.10487745000311577
7.6,-7.8,-0.07141810319134595
7.6,-7.6,-0.03756471920227742
7.6,-7.4,-0.006129942548986196
7.6,-7.2,0.02026896307676472
7.6,-7.0,0.0394181037429124
7.6,-6.8,0.049682889192385726
7.6,-6.6,0.050137930603632024
7.6,-6.4,0.040640579469867044
7.6,-6.2,0.02184226360300212
7.6,-6.0,-0.004863280588295264
7.6,-5.8,-0.03745076566458319
7.6,-5.6,-0.07342429887379853
7.6,-5.4,-0.11001572597326673
7.6,-5.2,-0.1444046111514998
7.6,-5.0,-0.17394237166624177
7.6,-4.8,-0.19636275564788452
7.6,-4.6,-0.20996193679988556
7.6,-4.4,-0.2137339142148946
7.6,-4.2,-0.20745045734223883
7.6,-4.0,-0.19167924303314748
7.6,-3.8,-0.16773874334743089
7.6,-3.6,-0.13759344910131024
7.6,-3.4,-0.10369775554060026
7.6,-3.2,-0.06880091624612919
7.6,-3.0,-0.03572856521137949
7.6,-2.8,-0.007158169114862917
7.6,-2.6,0.014593745834449768
7.6,-2.4,0.027755683803114422
7.6,-2.2,0.031241956717975576
7.6,-2.0,0.024738961820265942
7.6,-1.8,0.008730103076879277
7.6,-1.6,-0.015542624008058774
7.6,-1.4,-0.04617733139979091
7.6,-1.2,-0.0807633779364701
7.6,-1.0,-0.11657293837039524
7.6,-0.8,-0.15077777842173148
7.6,-0.6,-0.1806740091459174
7.6,-0.4,-0.2038969598151685
7.6,-0.2,-0.21860909377726553
7.6,0.0,-0.2236460339778397
7.6,0.2,-0.21860909377726553
7.6,0.4,-0.2038969598151685
7.6,0.6,-0.1806740091459174
7.6,0.8,-0.15077777842173148
7.6,1.0,-0.11657293837039524
7.6,1.2,-0.0807633779364701
7.6,1.4,-0.04617733139979091
7.6,1.6,-0.015542624008058774
7.6,1.8,0.008730103076879277
7.6,2.0,0.024738961820265942
7.6,2.2,0.031241956717975576
7.6,2.4,0.027755683803114422
7.6,2.6,0.014593745834449768
7.6,2.8,-0.007158169114862917
7.6,3.0,-0.03572856521137949
7.6,3.2,-0.06880091624612919
7.6,3.4,-0.10369775554060026
7.6,3.6,-0.13759344910131024
7.6,3.8,-0.16773874334743089
7.6,4.0,-0.19167924303314748
7.6,4.2,-0.20745045734223883
7.6,4.4,-0.2137339142148946
7.6,4.6,-0.20996193679988556
7.6,4.8,-0.19636275564788452
7.6,5.0,-0.17394237166624177
7.6,5.2,-0.1444046111514998
7.6,5.4,-0.11001572597326673
7.6,5.6,-0.07342429887379853
7.6,5.8,-0.03745076566458319
7.6,6.0,-0.004863280588295264
7.6,6.2,0.02184226360300212
7.6,6.4,0.040640579469867044
7.6,6.6,0.050137930603632024
7.6,6.8,0.049682889192385726
7.6,7.0,0.0394181037429124
7.6,7.2,0.02026896307676472
7.6,7.4,-0.006129942548986196
7.6,7.6,-0.03756471920227742
7.6,7.8,-0.07141810319134595
7.6,8.0,-0.10487745000311577
7.6,8.2,-0.13515824978166854
7.6,8.4,-0.15972540699933258
7.6,8.6,-0.1764946996482709
7.6,8.8,-0.18399840837603454
7.6,9.0,-0.18150195333454672
7.6,9.2,-0.1690622698352751
7.6,9.4,-0.1475232838089538
7.6,9.6,-0.11844884662641939
7.6,9.8,-0.08399845882203567
7.6,10.0,-0.04675565871766012
7.8,-10.0,0.07462655459708609
7.8,-9.8,0.07102047877399773
7.8,-9.6,0.06758132512053118
7.8,-9.4,0.06442822850943508
7.8,-9.2,0.06166077013104259
7.8,-9.0,0.059351063966588756
7.8,-8.8,0.057538026028085734
7.8,-8.6,0.056224281777300086
7.8,-8.4,0.0553759574853292
7.8,-8.2,0.05492537211303167
7.8,-8.0,0.054776415793724824
7.8,-7.8,0.05481218750041799
7.8,-7.6,0.05490428494677948
7.8,-7.4,0.05492300847117953
7.8,-7.2,0.05474766802066643
7.8,-7.0,0.05427617415857736
7.8,-6.8,0.053433150916758564
7.8,-6.6,0.05217592577954968
7.8,-6.4,0.050497920786964676
7.8,-6.2,0.04842917527258741
7.8,-6.0,0.04603395869520119
7.8,-5.8,0.04340566326785583
7.8,-5.6,0.04065938225736903
7.8,-5.4,0.03792276374260205
7.8,-5.2,0.035325866665841324
7.8,-5.0,0.03299082529747614
7.8,-4.8,0.031022143459190868
7.8,-4.6,0.029498389805186223
7.8,-4.4,0.028465954121542868
7.8,-4.2,0.02793536081867179
7.8,-4.0,0.02788043257655365
7.8,-3.8,0.028240370606279742
7.8,-3.6,0.028924586213489985
7.8,-3.4,0.029819899708604734
7.8,-3.2,0.030799534580226953
7.8,-3.0,0.0317331921819616
7.8,-2.8,0.03249740631656497
7.8,-2.6,0.03298535485843137
7.8,-2.4,0.03311534870354924
7.8,-2.2,0.03283732344631415
7.8,-2.0,0.03213681790206193
7.8,-1.8,0.03103612330974761
7.8,-1.6,0.029592511889832012
7.8,-1.4,0.027893685530491517
7.8,-1.2,0.02605080628635078
7.8,-1.0,0.024189662542670402
7.8,-0.8,0.022440672853021197
7.8,-0.6,0.02092852182634099
7.8,-0.4,0.019762251679601606
